거래일,종목코드,종목명,시장구분,시가,고가,저가,종가,거래량
20250319,002240,고려제강,KOSPI,17700,17800,17650,17660,8139
20250319,284740,쿠쿠홈시스,KOSPI,21500,21500,21100,21250,14894
20250319,145990,삼양사,KOSPI,45600,46350,45600,46100,16959
20250319,009900,명신산업,KOSPI,8900,9070,8900,9030,154061
20250319,453340,현대그린푸드,KOSPI,13700,14100,13700,14070,65145
20250319,005610,SPC삼립,KOSPI,52500,54200,52100,53500,26884
20250319,003920,남양유업,KOSPI,73700,73700,71200,71700,12639
20250319,017860,DS단석,KOSPI,25750,26100,25650,25750,137672
20250319,093050,LF,KOSPI,15400,15480,15330,15480,29331
20250319,092790,넥스틸,KOSPI,17930,18740,16760,17270,4544673
20250319,097520,엠씨넥스,KOSPI,24900,24950,24250,24600,61757
20250319,013890,지누스,KOSPI,18740,19950,18660,19780,166193
20250319,075580,세진중공업,KOSPI,7960,8050,7670,7720,835720
20250319,357120,코람코라이프인프라리츠,KOSPI,4425,4495,4415,4495,73815
20250319,003300,한일홀딩스,KOSPI,14080,14230,14020,14130,10075
20250319,006110,삼아알미늄,KOSPI,28950,30100,28950,29600,63335
20250319,003160,디아이,KOSPI,14050,15560,13750,15220,2594419
20250319,019170,신풍제약,KOSPI,8190,8230,8000,8120,147088
20250319,017940,E1,KOSPI,61700,63500,61500,62000,35322
20250319,034310,NICE,KOSPI,11350,11460,11300,11450,6735
20250319,084690,대상홀딩스,KOSPI,12190,12190,11550,11670,497520
20250319,170900,동아에스티,KOSPI,46350,46500,45750,45950,14402
20250319,003545,대신증권우,KOSPI,16140,16200,16140,16190,95030
20250319,475560,더본코리아,KOSPI,28500,28650,28300,28500,59348
20250319,448730,삼성FN리츠,KOSPI,4620,4625,4585,4605,63462
20250319,005810,풍산홀딩스,KOSPI,28350,29300,27850,28950,70301
20250319,002960,한국쉘석유,KOSPI,311000,312500,309500,310000,2254
20250319,003280,흥아해운,KOSPI,1678,1678,1638,1645,1453523
20250319,094800,맵스리얼티1,KOSPI,4290,4290,4220,4255,20509
20250319,432320,KB스타리츠,KOSPI,3830,3850,3795,3850,68618
20250319,183190,아세아시멘트,KOSPI,10200,10300,10170,10210,28103
20250319,499790,GS피앤엘,KOSPI,19380,19580,19100,19460,31690
20250319,029530,신도리코,KOSPI,38400,38400,37800,38000,4700
20250319,058650,세아홀딩스,KOSPI,95900,95900,94000,95000,415
20250319,002020,코오롱,KOSPI,27350,30550,25950,29900,714006
20250319,018250,애경산업,KOSPI,14270,14300,14160,14260,27793
20250319,084010,대한제강,KOSPI,15940,16120,15940,16040,26529
20250319,003960,사조대림,KOSPI,40250,41550,40000,40800,32333
20250319,034120,SBS,KOSPI,20500,20550,19950,20000,175684
20250319,031430,신세계인터내셔날,KOSPI,10350,10440,10280,10300,104939
20250319,003520,영진약품,KOSPI,1998,2010,1996,1997,49943
20250319,004690,삼천리,KOSPI,89800,90200,89400,89900,6062
20250319,090435,아모레퍼시픽우,KOSPI,34300,34600,34150,34450,12249
20250319,005389,현대차3우B,KOSPI,148900,151400,148600,151200,8498
20250319,126560,현대퓨처넷,KOSPI,3250,3285,3235,3260,101198
20250319,005010,휴스틸,KOSPI,6650,6790,6330,6390,5654326
20250319,001500,현대차증권,KOSPI,5800,5840,5780,5780,436251
20250319,200880,서연이화,KOSPI,12700,13450,12590,13180,383005
20250319,161000,애경케미칼,KOSPI,7220,7350,7220,7290,125066
20250319,093230,이아이디,KOSPI,1392,1392,1392,1392,0
20250319,020000,한섬,KOSPI,15690,15820,15650,15780,29432
20250319,060980,HL홀딩스,KOSPI,37200,37550,37150,37200,10340
20250319,004700,조광피혁,KOSPI,52100,52100,51500,51800,971
20250319,130660,한전산업,KOSPI,10650,10800,10520,10520,159162
20250319,071055,한국금융지주우,KOSPI,56300,57100,56300,57000,16596
20250319,005090,SGC에너지,KOSPI,23200,23250,22900,22950,22413
20250319,037270,YG PLUS,KOSPI,5100,5370,5070,5190,2461913
20250319,027410,BGF,KOSPI,3405,3435,3395,3435,103058
20250319,024720,콜마홀딩스,KOSPI,9550,9850,9130,9530,2498377
20250319,000680,LS네트웍스,KOSPI,4130,4170,4045,4105,458422
20250319,025860,남해화학,KOSPI,6360,6470,6360,6460,26357
20250319,002310,아세아제지,KOSPI,7250,7440,7230,7440,201522
20250319,011760,현대코퍼레이션,KOSPI,24200,24450,23700,23900,49967
20250319,003000,부광약품,KOSPI,4615,4745,4595,4615,99548
20250319,033270,유나이티드제약,KOSPI,19020,19370,19020,19300,16874
20250319,003220,대원제약,KOSPI,14080,14080,14000,14030,60675
20250319,249420,일동제약,KOSPI,11150,11240,11080,11200,44797
20250319,035150,백산,KOSPI,14600,14880,14600,14770,52344
20250319,005390,신성통상,KOSPI,2190,2190,2150,2180,81699
20250319,001340,백광산업,KOSPI,6910,6980,6770,6930,131207
20250319,000490,대동,KOSPI,12300,12380,12050,12080,275685
20250319,072710,농심홀딩스,KOSPI,65100,67300,65100,66500,9210
20250319,123890,한국자산신탁,KOSPI,2485,2495,2475,2480,119941
20250319,026890,스틱인베스트먼트,KOSPI,7140,7330,7130,7330,33016
20250319,286940,롯데이노베이트,KOSPI,19410,19720,19410,19650,15730
20250319,004430,송원산업,KOSPI,11910,12360,11880,12360,44377
20250319,033240,자화전자,KOSPI,13320,13470,13220,13370,46565
20250319,007810,코리아써키트,KOSPI,11620,12870,11620,12520,384305
20250319,104700,한국철강,KOSPI,8130,8280,8110,8110,25186
